Row;Column;L11;a11;b11;L12;a12;b12;L13;a13;b13;L14;a14;b14;L15;a15;b15;L16;a16;b16;L17;a17;b17;L18;a18;b18;L21;a21;b21;L22;a22;b22;L23;a23;b23;L24;a24;b24;L25;a25;b25;L26;a26;b26;L27;a27;b27;L28;a28;b28;L31;a31;b31;L32;a32;b32;L33;a33;b33;L34;a34;b34;L35;a35;b35;L36;a36;b36;L37;a37;b37;L38;a38;b38;L41;a41;b41;L42;a42;b42;L43;a43;b43;L44;a44;b44;L45;a45;b45;L46;a46;b46;L47;a47;b47;L48;a48;b48;L51;a51;b51;L52;a52;b52;L53;a53;b53;L54;a54;b54;L55;a55;b55;L56;a56;b56;L57;a57;b57;L58;a58;b58;L61;a61;b61;L62;a62;b62;L63;a63;b63;L64;a64;b64;L65;a65;b65;L66;a66;b66;L67;a67;b67;L68;a68;b68;L71;a71;b71;L72;a72;b72;L73;a73;b73;L74;a74;b74;L75;a75;b75;L76;a76;b76;L77;a77;b77;L78;a78;b78;L81;a81;b81;L82;a82;b82;L83;a83;b83;L84;a84;b84;L85;a85;b85;L86;a86;b86;L87;a87;b87;L88;a88;b88
7;2;52,0276;-0,0183;2,7983;42,6681;-17,5228;24,4374;53,0855;0,086;2,6905;47,889;-4,5944;-25,9289;54,6318;6,6511;-29,591;52,4988;0,1257;2,7556;69,3073;-36,1845;-0,1381;52,4164;0,1447;2,6196;94,2768;0,5473;0,7109;52,5055;48,4396;18,1988;71,9665;13,1859;12,0636;34,8429;13,1737;22,834;63,1619;16,963;14,2211;57,4037;11,3694;22,9486;83,8284;2,7863;87,2168;72,6901;20,5706;73,2573;83,1014;0,2937;0,9937;63,9717;13,8041;15,6879;68,5244;9,5043;12,5653;35,1912;15,2806;30,2158;66,3406;8,9736;18,6224;60,5214;16,1948;22,0543;57,81;16,7941;20,6876;42,2193;55,2609;34,559;66,7975;0,1285;1,8016;43,3645;18,2211;21,029;39,5961;13,7938;23,332;51,9718;0,0411;2,529;52,6551;0,0684;2,4858;65,739;13,335;14,6074;72,7598;9,3153;13,9058;51,8119;47,5287;-18,7064;51,9011;0,0697;2,5177;72,3856;9,8799;10,8466;51,4342;0,0631;2,7341;51,6469;0,0549;2,6343;52,7214;-0,0171;2,6158;52,2462;0,0768;2,4687;44,4716;14,8481;23,1297;52,0381;0,0226;2,4958;39,2876;0,3909;2,3949;67,8311;14,7557;12,3078;73,69;8,744;15,602;70,0878;12,5219;11,0096;53,7306;12,1544;21,8739;47,5256;19,6359;22,7734;65,0589;13,2031;16,5293;54,8336;-41,252;33,3498;18,8955;0,6937;0,6963;65,7986;17,7063;13,3958;57,5617;16,9156;17,2306;69,8988;13,4545;9,9906;37,6061;15,6381;18,5913;33,0298;13,4683;15,1702;29,7256;11,4184;13,2687;71,2838;-27,1541;56,366;52,1844;0,0891;2,6055;63,6095;37,7596;62,3678;51,5488;0,0837;2,5505;51,5359;-30,9349;-28,4659;26,3906;26,6642;-28,6347;52,1329;0,0984;2,546;30,5772;12,1532;-46,4154;51,2327;0,0747;2,4983
7;2;52,7295;0,1428;2,7468;42,7346;-17,7087;23,7994;52,3762;0,1402;2,8873;47,5021;-4,1307;-26,2692;54,4907;8,0598;-29,5064;53,2077;0,0428;2,8035;68,8279;-37,0024;0,004;53,3535;0,1871;2,6252;94,7259;0,5761;0,9441;52,3778;48,2029;17,9325;72,4472;13,4616;12,1562;35,4323;13,6088;23,123;63,7897;16,8183;14,0062;57,7102;11,0343;23,1798;84,0637;2,9603;85,5577;72,6949;20,9985;71,3187;82,4681;0,3353;1,2309;64,6672;13,5687;15,5682;69,5016;9,4884;12,5589;34,8366;16,0275;30,548;66,0679;8,6984;18,9022;61,0828;16,2075;22,0223;58,1437;16,7683;20,8239;42,1803;55,7137;33,972;67,1988;0,0864;1,8634;43,6481;18,819;20,8199;39,1761;14,1923;22,9022;53,1977;-0,0205;2,8348;52,5758;0,0854;2,7441;66,0769;13,4525;14,6076;72,6994;9,2573;14,2666;51,957;48,0098;-18,701;52,3726;0,0629;2,6603;72,6202;9,8272;10,8062;53,4678;0,009;2,5416;52,3809;0,0367;2,5673;52,5562;0,0505;2,6232;52,3773;0,0485;2,5082;44,315;15,5014;22,6465;52,6364;0,0892;2,6092;40,7211;0,1932;2,9135;68,175;14,9081;12,2366;74,1385;8,7972;15,9168;70,5715;12,5913;10,8936;54,2899;12,173;22,0987;48,1243;20,0689;22,5346;66,2628;12,9044;16,6216;54,96;-40,8404;31,6668;20,4926;0,7438;1,2861;65,7097;17,9865;13,299;58,0731;16,9936;17,1067;70,5852;13,5221;9,7301;38,3404;15,9542;18,7816;33,5784;14,0616;14,777;29,7683;11,6039;12,6937;71,3587;-27,0441;54,685;53,2398;0,015;2,6422;63,442;38,1882;60,9373;53,3599;0,0482;2,6209;51,3101;-31,2198;-29,2295;26,4033;26,0283;-28,621;52,7422;0,0259;2,7155;30,81;11,8267;-46,6806;52,4479;0,0453;2,7454
7;2;52,2735;0,1301;2,5942;43,3589;-18,0229;25,0271;52,9193;0,1504;2,8731;47,6285;-4,5024;-26,2828;54,1617;7,1733;-29,7125;53,1572;0,109;2,4763;68,9552;-36,9253;-0,2603;53,1617;0,1089;2,5817;94,4152;0,5422;0,7336;51,4807;48,8947;18,0673;71,3942;13,8219;12,3835;34,3922;13,6338;23,067;62,331;17,2886;14,3448;56,1277;11,5502;23,1073;83,7751;2,97;87,9484;72,7736;21,1599;73,4798;82,1741;0,3116;1,03;63,3958;13,9671;15,7502;67,8682;9,7515;12,8766;34,5559;15,6824;30,6674;65,1101;9,0706;18,981;59,7955;16,7036;22,1929;57,0924;17,1301;20,9944;41,8622;55,318;34,7963;67,3534;0,0133;1,7123;42,6941;18,7154;21;38,1144;14,0296;22,9476;52,3713;0,0739;2,5163;52,7499;0,036;2,532;64,7589;13,8562;14,9999;71,9808;9,5492;14,5476;50,8464;47,6535;-19,2888;52,6456;0,1231;2,4384;72,1397;10,0351;10,8729;51,0389;0,1015;2,6245;51,513;0,0641;2,5874;52,7614;0,069;2,4055;52,3884;0,1531;2,4788;43,1894;15,2914;23,1073;52,3028;-0,0031;2,5479;40,8957;0,156;2,7618;67,0258;15,1881;12,4203;73,3931;8,9087;16,1153;69,4874;12,8459;10,9536;52,6857;12,4512;21,8047;46,7737;20,0066;22,7986;64,603;13,3615;16,9093;55,1735;-42,2291;32,8707;19,3032;0,6716;1,0481;64,8467;18,1731;13,6072;56,5182;17,455;17,2778;69,4313;13,6939;10,0826;37,0952;16,1086;18,796;33,3386;13,7616;15,1429;30,064;11,6902;13,69;71,7924;-27,5169;56,5443;52,6517;0,081;2,155;63,0619;38,6265;61,9623;52,5237;0,0725;2,5739;50,6022;-31,6496;-28,8458;26,0136;25,5786;-28,3176;52,5784;0,1075;2,5358;30,285;10,6232;-47,1059;54,1544;0,2297;1,1673
7;2;51,3628;0,0851;2,6367;42,143;-18,0991;23,6031;51,0881;0,1548;2,7031;47,6622;-4,7571;-27,4305;53,2897;7,6926;-30,2774;51,5614;0,0448;2,654;68,72;-37,5715;-0,7111;51,2581;0,116;2,5753;94,0981;0,5506;0,6222;52,2502;48,4998;18,1642;71,7858;13,4691;12,1946;35,1775;13,7695;22,9169;62,8609;16,9022;14,308;57,1965;11,4852;23,0585;84,1298;2,7831;86,7428;72,7356;20,2841;72,2292;82,872;0,2603;0,9477;63,6104;13,9457;15,7982;68,5551;9,6514;12,6573;34,6414;15,6722;30,0579;65,843;9,0475;18,5617;60,1827;16,3695;22,0055;57,453;16,8749;20,8093;41,9981;55,7645;34,3894;67,4279;0,0483;1,6352;43,3278;18,7369;21,1351;38,9247;14,1309;22,8948;51,0973;0,1022;2,6371;51,8249;0,0301;2,5552;65,2131;13,6381;14,6155;72,2229;9,395;14,1577;51,5258;48,5451;-18,966;51,132;0,0992;2,5219;71,9555;10,0185;10,9953;50,6039;0,0329;2,5453;50,3115;0,1279;2,498;51,6845;0,0214;2,4869;50,8902;0,07;2,5178;43,6491;15,4579;22,3655;51,3713;-0,0237;2,5582;38,5404;0,3171;2,5493;67,5579;14,9278;12,3642;73,4747;8,9746;15,7121;70,1931;12,5725;11,0592;53,6522;12,4225;22,3137;47,5735;20,3356;22,4465;65,2554;13,2398;16,7685;54,5732;-42,8902;31,5836;19,0424;0,5741;0,5595;65,2946;17,9276;13,5306;57,2373;17,0903;17,1806;70,0017;13,464;10,0058;37,308;16,0944;18,5523;33,0143;13,6758;14,9527;29,2133;11,7908;12,948;71,3823;-27,3055;55,7306;52,5925;0,0045;2,5411;63,7256;37,5511;61,9903;51,4486;0,09;2,449;50,3218;-32,0285;-29,8326;26,2177;26,4795;-29,9367;52,2816;0,0886;2,4576;30,2633;10,5934;-47,2912;51,3998;0,1033;2,4269
7;2;53,2723;0,1042;2,4877;43,6522;-17,376;24,8998;53,3934;-0,0126;2,5284;48,9607;-3,8553;-25,4422;55,6487;7,98;-28,3496;52,7414;0,0379;2,4763;69,8204;-35,7915;0,952;53,6118;0,0846;2,3922;94,5392;0,5213;0,8546;52,7125;47,7176;18,6707;71,9773;13,5085;12,2414;35,5703;13,5706;23,7498;62,6516;17,2964;14,3243;56,9927;11,4884;23,1245;84,0758;2,7342;86,6421;72,9365;20,2282;73,3254;82,0461;0,2109;1,1367;63,7585;14,0101;15,8761;68,3149;9,8578;13,0836;35,7304;15,7124;31,3794;65,5336;9,1243;18,9553;59,8216;16,6303;22,221;57,539;17,1438;20,8301;41,9853;55,6594;34,9813;67,4912;0,0912;1,609;43,7407;18,4131;21,3122;39,5178;14,062;23,5541;53,1366;0,0184;2,4868;52,8291;0,0359;2,6552;65,1933;13,7569;14,9141;72,5088;9,4472;14,3304;52,2403;48,1477;-18,4722;53,3303;-0,0089;2,3253;72,7738;9,9343;10,8864;53,28;0,04;2,3702;52,929;0,0143;2,3883;53,4434;0,029;2,2339;52,6887;-0,0112;2,2723;44,2679;15,2312;23,3078;52,676;0,0348;2,2807;40,7108;0,1381;2,8248;68,0176;15,0197;12,2942;73,8064;8,8994;15,9429;70,1726;12,812;11,0147;53,1678;12,2839;21,9878;46,5283;20,1326;22,4489;65,0186;13,396;16,8426;55,6103;-40,3757;33,7249;20,2228;0,7591;0,8042;65,3478;18,1235;13,5658;56,9055;17,2521;17,39;69,8218;13,6464;9,9479;37,4253;15,8416;18,7167;33,9023;13,3615;15,3248;30,1164;11,7997;13,6737;72,1749;-26,5448;56,9127;53,4242;0,0785;2,3148;63,7685;37,9313;62,6455;53,3789;0,0406;2,3001;51,1376;-31,1034;-28,7424;26,3105;27,2979;-27,6863;52,5956;0,1;2,4395;30,8843;11,1327;-46,6556;53,5787;0,0398;2,2528
7;2;53,4143;0,1057;2,5409;44,3435;-17,1994;25,1906;51,4261;0,3692;2,8834;48,0325;-3,6089;-25,9049;54,578;7,892;-29,4068;53,187;0,1043;2,5391;70,1414;-35,8318;0,9054;52,7289;0,0167;2,6428;94,1913;0,614;0,5179;52,9806;47,7693;18,6006;70,4957;13,6088;12,1494;36,4102;13,2987;23,4052;63,7747;16,8242;13,6338;58,4624;11,1111;22,7588;84,2185;2,7016;85,4373;72,9816;20,4471;71,094;82,6637;0,3475;0,9071;64,8052;13,5062;15,2418;68,9974;9,4541;12,4082;36,0447;15,801;30,3112;66,6195;8,854;18,3773;61,2501;16,0422;21,5636;58,6095;16,4575;20,4123;42,5371;55,0826;33,649;67,5189;0,0608;1,6852;43,8426;18,4547;20,4058;39,693;13,9105;22,2622;53,3086;0,0345;2,5565;53,3503;0,0125;2,5768;66,342;13,3098;14,2594;72,7904;9,2354;13,8321;51,9266;47,7306;-18,4413;52,6734;0,0841;2,4431;72,6811;9,8544;10,6084;51,93;0,2695;2,7351;52,4751;0,0099;2,5236;52,4674;0,0354;2,5571;52,6381;0,1365;2,4694;45,384;15,1586;22,9713;53,0123;0,0571;2,5029;40,8582;0,2793;3,0011;68,0238;15,1422;11,8098;72,5665;8,7921;15,9502;70,433;12,5897;10,6576;53,6429;11,9262;21,4347;48,5324;19,8108;22,2374;66,5529;12,8257;16,2559;56,2472;-40,1312;33,3282;21,3738;0,626;1,4029;65,7548;17,9015;13,1066;58,1824;16,9673;16,707;70,3543;13,4916;9,6172;38,894;15,8224;18,7893;34,4213;13,7922;15,5197;30,8729;11,8321;13,3385;72,0297;-26,2432;56,1655;53,259;0,1004;2,5163;63,5555;37,8273;60,9859;52,8312;0,0777;2,6213;51,6246;-30,5556;-28,3997;27,5459;27,5101;-27,4095;52,3063;0,1094;2,6071;31,2329;11,8116;-46,0808;52,5068;0,1065;2,5412
7;2;52,5721;0,0906;2,7204;43,9763;-17,4127;24,9986;53,6592;0,0453;2,7259;48,7281;-3,6005;-26,4496;54,4518;8,4063;-29,5185;53,0343;0,0771;2,7018;69,8399;-36,2503;0,6875;52,7732;0,032;2,819;94,5749;0,6046;0,7813;53,466;48,2357;18,6095;71,6817;13,8184;12,0403;36,281;13,9248;23,0896;63,1553;17,195;13,9668;57,7085;11,3567;23,2189;84,1062;3,0603;85,5128;72,4567;21,1558;71,2396;83,5527;0,3036;0,9153;64,3334;13,7174;15,5535;68,4869;9,7863;12,5592;35,7633;16,4385;30,5608;66,0378;9,2185;18,7348;60,7746;16,4998;21,9523;58,1854;16,9417;20,5961;42,2155;54,9373;34,0617;68,1131;0,1585;1,8459;43,9833;18,9971;20,9993;39,3797;14,2571;22,7923;53,1425;0,0297;2,7097;52,7281;0,1152;2,5915;66,0518;13,6114;14,6588;72,7936;9,3512;14,0083;52,3046;48,364;-18,1912;52,153;0,061;2,606;72,5456;9,8708;10,7409;52,7151;0,1652;2,5167;52,6052;0,0558;2,538;53,4411;0,0858;2,5361;52,4772;0,0671;2,6222;44,4225;15,5205;22,8712;52,437;0,0547;2,6652;40,5982;0,2139;2,9469;67,717;15,3042;12,0971;73,6027;9,0259;15,6758;70,5806;12,787;10,8538;53,7959;12,295;22,167;47,9326;20,3614;22,4623;65,8047;13,1054;16,5817;55,8556;-40,5358;33,1537;20,867;0,6455;1,2418;65,5719;18,0605;13,2365;57,6361;17,1572;17,0281;69,8345;13,7842;9,8245;38,1304;16,1918;18,7829;33,9786;14,0904;14,9635;30,6381;11,903;13,4551;72,0315;-26,4252;56,5792;53,2333;0,1204;2,5052;63,4806;38,2417;61,0415;52,2097;0,1127;2,5771;51,4452;-30,695;-28,4809;27,7535;27,2196;-28,6166;52,9712;0,1361;2,5782;31,2245;11,5265;-46,4421;53,5817;0,0015;2,5169
7;2;52,2915;0,141;2,661;43,7044;-17,3902;25,5691;53,0495;0,1573;2,552;49,4242;-3,5459;-26,7238;54,276;8,8439;-28,9677;53,478;-0,0122;2,693;69,8616;-35,9721;1,1926;52,6214;0,0816;2,81;94,2466;0,5228;0,7964;52,4342;48,4827;18,3205;71,8015;13,7017;11,7874;36,2582;13,9792;23,9515;63,0329;17,1508;13,8989;57,9069;11,3248;22,8815;83,774;3,2456;85,805;72,9948;20,3579;72,273;82,6618;0,2513;1,0782;64,3674;13,6457;15,6035;68,2733;9,8213;12,6359;34,678;15,8911;29,9896;65,9861;8,8805;18,5612;60,7167;16,27;21,8631;57,7346;16,8246;20,4989;42,021;55,4803;34,827;68,0131;0,0996;1,7704;43,7691;19,0388;21,05;39,1552;14,2621;22,8232;52,8093;0,1705;2,539;52,9257;0,1034;2,5713;65,6677;13,4752;14,6263;72,2364;9,2901;14,0544;52,1056;48,43;-18,3312;51,8088;0,1057;2,6436;72,2155;9,8721;10,8802;51,458;0,1125;2,653;51,2983;0,0845;2,6333;51,5929;0,039;2,7641;51,8149;0,1254;2,597;44,4541;15,5061;23,2339;51,5958;0,1713;2,6149;39,5579;0,4732;2,6331;67,5401;15,2213;12,2084;73,6499;8,9833;15,6067;70,2829;12,7583;10,7022;53,2245;12,1068;21,7318;47,8088;20,2794;22,3535;65,5107;12,9997;16,7085;56,1232;-41,1092;33,5786;19,9757;0,462;1,0673;65,5005;18,1199;13,2154;57,0878;17,0775;16,953;69,879;13,4622;9,8804;37,5566;15,9605;18,4348;33,0315;13,7898;14,866;29,5706;11,5711;13,1537;71,5912;-26,5973;55,9054;52,9768;0,1048;2,5236;63,5369;38,2173;61,5647;51,874;0,1394;2,6317;51,1374;-31,1885;-28,6429;27,2788;27,7556;-28,5432;51,3871;0,1419;2,8047;30,799;10,7894;-46,7755;52,2249;0,0702;2,6421
7;2;51,355;0,1972;2,773;42,6905;-17,4456;25,1318;51,6195;0,1725;2,6664;46,4655;-3,4244;-26,3563;52,9964;8,406;-30,2736;51,448;-0,024;3,0256;69,3049;-38,1629;0,9881;51,5802;0,1286;2,7965;94,4257;0,5739;0,8009;50,8506;49,6866;18,1364;71,7745;14,1916;12,3959;34,1865;13,5355;23,28;62,0408;17,4108;14,3595;56,3022;11,5262;23,1602;83,5393;3,4103;88,0211;71,9141;22,2387;72,7176;81,6263;0,2917;1,2613;63,3152;13,942;15,8224;68,7337;9,7308;13,0046;34,5856;15,9806;30,953;65,0617;9,0064;18,9773;59,6233;16,6771;22,2158;56,762;17,3655;20,8271;41,5602;55,299;34,5656;65,5322;0,0374;2,0489;41,5622;18,9739;20,6709;37,9984;14,3477;22,602;51,0414;0,1082;2,8078;51,2209;0,1798;2,6742;64,5998;14,0176;15,0138;72,7935;9,4421;14,4605;50,438;48,9636;-19,303;51,3631;0,1082;2,591;72,2857;9,9805;10,9397;51,2541;0,0656;2,661;51,4484;0,0264;2,6618;51,7863;0,0836;2,7414;50,9168;0,1374;2,6547;42,6523;15,7434;22,5936;50,853;0,1033;2,8317;38,462;0,346;2,5859;66,946;15,3586;12,3294;74,1832;8,8761;16,3691;69,7625;12,9665;11,0897;52,3121;12,4096;22,0348;45,9629;20,3587;22,079;64,342;13,5218;16,9634;54,1649;-41,8498;33,1813;19,2928;0,6026;0,8135;64,5145;18,8053;13,5303;56,9928;17,6172;17,268;69,6858;13,9772;9,8108;36,5867;16,2306;18,5048;32,204;14,1868;14,5276;28,9067;11,6997;12,8673;70,8808;-27,6253;56,9526;51,3506;0,1081;2,3605;62,6957;39,6627;62,3507;50,8924;0,0679;2,6856;50,444;-32,3775;-29,8919;25,8744;25,8638;-27,932;51,2867;0,1246;2,6963;30,3933;10,0263;-47,2103;52,3859;0,2561;1,4091
7;2;51,1433;0,2814;2,8827;43,5893;-17,4226;25,6739;53,677;0,129;2,64;48,0259;-3,6287;-26,0964;54,0918;8,1934;-29,3591;53,644;0,0946;2,5023;70,0715;-36,1645;1,3073;52,337;0,1418;2,6296;94,4507;0,6009;0,7326;51,7752;48,8035;18,4893;71,479;13,7213;12,3699;35,1126;13,6087;23,4507;63,2148;17,0155;13,9344;57,316;11,3127;23,1525;83,9327;2,7421;86,4432;72,5645;20,8009;72,3231;83,0303;0,2311;1,0156;64,3138;13,6306;15,549;68,706;9,6522;12,8213;35,8485;15,8727;31,4462;66,0794;8,9521;18,6745;60,7848;16,0977;22,0403;57,8366;16,883;20,754;42,2213;55,235;34,1454;65,776;0,1927;2,131;43,2872;18,6842;21,2798;39,6709;14,0158;24,0234;53,1202;0,1244;2,468;53,1171;0,0767;2,5999;65,7053;13,5454;14,7011;72,9933;9,4092;14,0042;51,4536;48,5545;-18,5739;50,4218;0,202;2,8124;72,2931;9,8347;10,8109;51,9496;0,0854;2,5641;51,7761;0,0569;2,5544;52,4218;0,1037;2,5337;52,2158;0,0067;2,6021;44,3064;15,3918;23,2265;51,9647;0,1233;2,4993;40,0107;0,2465;2,6097;67,5733;15,0449;12,1192;73,6097;8,8318;15,899;70,2429;12,6384;10,9163;53,709;12,1373;22,2546;47,9859;19,9253;22,6521;65,5482;13,0079;16,6328;55,3862;-40,8353;33,2737;20,0852;0,5748;1,2702;65,4918;18,1228;13,2832;57,4372;17,1255;17,0418;70,1835;13,533;9,8617;37,6253;16,0407;18,7049;32,7803;13,8295;15,2158;29,9301;11,6526;13,6861;71,7541;-26,5106;56,464;52,7702;0,1393;2,2269;63,1272;38,6727;60,6698;52,1472;0,1259;2,5508;51,5956;-31,065;-28,5408;26,9726;27,2724;-28,0674;52,5821;0,143;2,5695;30,7262;10,9738;-46,598;53,6404;0,1985;1,2607
7;2;49,896;0,2249;3,1533;42,2837;-16,9936;24,2;51,5083;0,0735;2,7819;47,7194;-3,282;-25,6976;54,1271;8,5656;-29,3224;51,7345;0,1008;2,8911;69,8123;-36,6945;0,9994;51,2969;0,1662;2,8379;92,2867;0,7233;1,3628;51,7778;47,979;17,9848;71,2961;14,0659;12,4079;34,5677;13,7586;22,4993;62,0475;17,5023;14,493;56,1499;11,4232;22,9428;83,9104;3,2194;86,2287;72,4741;21,2374;71,6225;81,1422;0,3014;1,2179;63,2028;14,0068;15,8406;68,0814;9,8333;12,8781;34,9159;15,9519;30,0675;65,3153;9,0485;18,9883;59,7138;16,7017;22,2632;56,3866;17,4018;20,7409;41,699;54,5692;34,4554;65,9903;0,0819;1,9155;41,8087;18,834;20,5999;38,1407;14,1716;22,5163;51,7644;0,1002;2,7771;52,1305;0,0486;2,7668;64,3959;14,0991;15,1451;71,8487;9,6077;14,4988;52,1207;47,9784;-18,9154;51,1194;0,2606;2,8701;71,6926;10,1375;11,1607;51,1777;0,0892;2,6627;51,3081;0,0108;2,6669;51,2057;0,1023;2,6531;51,4884;0,0549;2,7934;42,9469;15,5647;22,7143;51,6519;0,0564;2,7197;38,3726;0,6697;2,8055;66,9232;15,3253;12,5266;73,4772;8,9641;16,1642;69,8514;12,9267;11,1285;52,3286;12,3921;22,0546;46,3959;19,9818;22,2932;64,3754;13,6398;17,0846;55,4128;-40,5495;33,4176;19,8142;0,5817;1,26;64,4123;18,543;13,61;56,4825;17,4877;17,2359;69,6906;13,8314;9,9574;36,832;15,8346;18,3133;32,6117;13,4805;15,0849;29,3988;11,5162;13,0913;72,0832;-27,0147;56,7678;52,0924;0,1179;2,6346;63,2653;38,2853;61,4291;51,2956;0,0723;2,7319;51,3022;-31,2164;-28,6062;26,727;26,3438;-27,8429;51,3693;0,1846;2,7837;30,6207;11,1861;-46,5542;51,5331;0,0831;2,8077
7;2;52,0976;0,1197;2,7308;43,1602;-17,2976;24,9722;51,6009;0,0316;2,7824;46,687;-2,473;-26,5466;53,1049;9,5463;-29,9111;52,4569;0,0232;2,8054;69,8173;-37,0952;1,014;51,7932;0,1576;2,8992;94,343;0,5933;0,5753;51,9909;49,2559;18,3191;71,876;13,6115;12,037;35,0605;13,78;22,6007;63,3504;16,9511;13,9668;58,218;11,0676;23,1817;84,3457;2,8479;85,8545;72,7084;20,786;71,7249;83,3686;0,324;0,8582;64,3786;13,5987;15,4476;68,924;9,6085;12,6944;34,4689;16,1463;29,5512;66,8836;8,838;18,54;61,0415;16,11;21,8692;58,165;16,778;20,7762;42,0218;55,6173;34,4181;66,9967;0,071;1,7841;43,3046;18,751;21,1507;38,543;14,2536;22,436;51,1497;0,1006;2,696;52,021;0,1056;2,7083;65,682;13,5471;14,5394;72,5201;9,2928;14,002;51,1699;49,0261;-18,6321;51,3722;0,0546;2,668;72,4966;9,9097;10,7288;49,9694;0,1313;2,702;50,6083;0,1596;2,5839;51,4171;0,0651;2,5721;51,3494;0,0339;2,6011;44,1267;15,3968;23,0361;52,0543;-0,0116;2,6845;38,5003;0,3907;2,4464;67,9755;14,9535;12,013;73,984;8,7292;15,8417;70,543;12,6799;10,6467;53,7368;12,0561;22,0474;47,7112;20,2203;22,6071;66,2207;12,9592;16,3826;55,5492;-41,5118;33,4303;19,4133;0,606;0,8337;65,7274;17,9128;13,1731;57,8528;17,0274;16,9378;70,0497;13,5809;9,6093;37,9631;16,2104;18,8035;32,612;13,9316;14,8978;29,5167;11,6933;12,7484;71,615;-27,1046;55,9506;52,3883;0,0619;2,6451;63,2917;38,616;60,9943;51,8845;0,1109;2,6828;51,25;-31,3752;-29,2229;26,5732;27,5298;-28,0212;51,1142;0,186;2,7645;30,4298;11,6485;-46,5401;51,3841;0,1349;2,7396
7;2;51,9879;0,0405;2,6736;42,9518;-16,7032;25,4821;52,1851;0,1599;2,6306;47,8471;-3,3135;-25,4184;54,1862;8,5127;-28,9023;53,011;0,1694;2,4588;70,4519;-36,0728;0,8216;52,326;0,1054;2,6394;94,1809;0,6312;0,8146;52,0098;48,1183;18,2496;71,6136;13,6952;12,1565;34,9065;13,8477;22,6495;62,2313;17,3179;14,2488;56,5099;11,4915;22,8159;84,4862;2,9836;86,2118;72,2858;21,193;71,4732;81,4087;0,3271;1,1046;63,4236;14,0131;15,6802;68,4211;9,8327;12,9429;34,713;15,4971;29,8773;65,1079;9,0189;18,737;59,5622;16,6003;22,0209;56,8157;17,1803;20,8046;41,5166;54,6743;34,4636;66,8676;0,037;1,8339;42,6167;18,6539;21,1818;38,8824;14,1149;22,8481;52,7608;-0,0305;2,5846;52,5728;0,1172;2,6638;64,3417;13,8923;14,871;72,0502;9,5147;14,1598;51,6976;47,7536;-18,7601;51,747;0,0765;2,4943;71,8147;10,005;10,9567;51,2296;0,1736;2,467;51,8468;0,117;2,4741;51,9723;0,0723;2,4157;51,991;0,0985;2,4157;43,4044;15,4633;22,8261;51,5433;0,0941;2,6138;39,5803;0,4075;2,5661;67,164;15,2847;12,2123;73,4839;9,0014;15,8677;69,8038;12,8265;11,0092;52,7936;12,3591;21,9362;46,6247;19,8829;22,2936;64,678;13,6337;17,0804;54,7671;-40,1621;33,3434;20,4029;0,6853;0,9575;65,0681;18,0319;13,427;56,7222;17,4459;17,1543;69,5679;13,7329;9,8866;36,9761;15,8612;18,4896;32,9714;13,1421;14,9031;29,3066;11,4788;12,8029;71,7458;-26,6055;56,3927;52,1391;0,1597;2,5609;63,2802;38,5278;61,4799;51,7166;0,1329;2,519;50,9479;-31,13;-28,5473;26,4962;26,3986;-27,4649;51,8179;0,1517;2,5825;30,6737;11,068;-46,5117;51,4983;0,1316;2,6936
1;3;55,737;0,2256;1,7117;44,1369;-16,1574;25,7989;55,8959;0,0385;2,0952;50,6365;-3,6232;-25,211;56,7393;7,7653;-27,3884;55,2384;0,0805;2,0836;71,113;-32,5197;-0,7397;56,3065;0,1264;2,0769;94,2645;0,6895;0,601;51,7462;48,4124;17,1884;72,5103;13,131;11,96;36,5979;13,307;24,475;62,7739;16,8183;14,3727;57,6617;11,9866;22,6447;83,7107;2,7883;88,6884;73,281;19,9012;75,229;83,9955;0,431;0,9338;62,5704;14,0243;15,5762;69,4082;10,1676;12,7109;36,8096;15,5238;32,4039;66,65;9,2824;17,7506;60,7837;16,2794;21,2504;58,3514;16,8419;20,4419;41,9557;56,6842;35,3516;70,1064;0,1391;1,4901;44,6917;18,3242;21,281;40,3369;13,7059;23,1528;54,6898;0,1642;2,2373;55,0317;0,1419;2,1916;64,2181;13,6886;14,7523;72,9856;9,4405;13,5747;52,6626;49,5879;-16,6442;55,3755;0,1074;2,2112;73,4828;9,8402;10,6806;54,7823;0,0843;2,2453;54,7573;0,0779;2,1945;55,1138;0,0877;2,2206;53,7013;0,212;2,4641;46,0597;15,0277;23,0799;54,5005;0,1162;2,3141;41,4843;0,2511;2,772;66,738;14,5514;12,6052;74,8757;8,8673;15,1496;70,9936;12,3836;11,0899;54,2465;12,6941;21,7683;49,6527;19,442;23,1114;65,5092;13,3684;16,5786;57,2112;-40,3865;36,2537;19,1373;0,6322;0,6806;64,4464;17,0726;13,7426;58,204;16,9496;17,2528;70,8835;13,0483;10,1;38,7624;15,6489;19,1591;34,0835;12,999;14,8745;30,6347;11,5599;13,6093;73,6331;-24,5244;60,169;54,5667;0,0968;2,4869;64,9436;35,8966;64,4429;55,3889;0,1689;2,3242;51,386;-31,3734;-29,4851;26,493;28,6936;-27,4153;53,1777;0,2784;2,5683;29,4812;12,872;-45,9018;55,1398;0,1156;2,4184
